vehicle_id,fuel_type,fuel_consumed,distance_travelled,mileage,average_mileage,deviation,current_mileage,threshold,mileage_drop,fuel_spam_detection_label
VH109164,CNG,40.72,552.61,13.57,14.49,-2.79,11.7,11.59,No,0
VH109319,Petrol,8.23,666.81,81.02,82.47,2.45,84.92,65.98,No,0
VH101694,Petrol,45.83,786.97,17.17,17.96,-0.7,17.26,14.37,No,0
VH107775,Petrol,34.71,904.81,26.07,23.61,3.7,27.31,18.89,No,0
VH104379,CNG,25.24,739.43,29.3,32.49,-7.58,24.91,25.99,Yes,1
VH103469,Petrol,3.19,257.84,80.83,79.53,3.34,82.87,63.62,No,0
VH101912,Diesel,17.64,942.86,53.45,54.32,-2.95,51.37,43.46,No,0
VH106879,Diesel,68.79,165.83,2.41,6.27,-4.68,1.59,5.02,Yes,1
VH109149,CNG,14.22,123.99,8.72,8.25,0.75,9.0,6.6,No,0
VH100523,CNG,37.75,851.13,22.55,20.9,-1.14,19.76,16.72,No,0
VH103404,Petrol,37.45,74.27,1.98,2.04,-0.76,1.28,1.63,Yes,1
VH108312,CNG,16.55,117.87,7.12,10.66,-9.13,1.53,8.53,Yes,1
VH104059,CNG,17.69,917.79,51.88,49.46,7.86,57.32,39.57,No,0
VH106830,CNG,37.42,335.34,8.96,13.71,-0.17,13.54,10.97,No,0
VH100636,Petrol,47.85,574.08,12.0,14.87,-4.17,10.7,11.9,Yes,1
VH106395,Petrol,21.8,169.52,7.78,5.24,2.15,7.39,4.19,No,0
VH105909,CNG,19.94,129.87,6.51,7.17,-4.57,2.6,5.74,Yes,1
VH104621,CNG,7.58,534.34,70.49,73.61,-4.38,69.23,58.89,No,0
VH103001,Diesel,55.61,414.37,7.45,8.36,-1.98,6.38,6.69,Yes,1
VH108831,Petrol,12.68,85.88,6.77,10.69,1.44,12.13,8.55,No,0
VH104760,CNG,74.17,720.47,9.71,11.28,2.86,14.14,9.02,No,0
VH107839,CNG,23.12,116.36,5.03,3.36,-1.11,2.25,2.69,Yes,1
VH100954,CNG,5.5,168.16,30.57,31.17,6.06,37.23,24.94,No,0
VH103715,Diesel,67.93,719.02,10.58,10.63,-2.28,8.35,8.5,Yes,1
VH108227,Petrol,57.86,61.22,1.06,-1.31,7.75,6.44,-1.05,No,0
VH104182,CNG,10.89,905.25,83.13,79.9,6.68,86.58,63.92,No,0
VH106389,Petrol,33.74,232.81,6.9,2.76,4.12,6.88,2.21,No,0
VH107336,CNG,16.69,901.37,54.01,53.83,-0.98,52.85,43.06,No,0
VH104081,Diesel,38.65,771.08,19.95,20.57,-4.38,16.19,16.46,Yes,1
VH104417,Diesel,22.62,906.03,40.05,42.28,-2.92,39.36,33.82,No,0
VH100634,Diesel,16.37,419.1,25.6,25.59,2.19,27.78,20.47,No,0
VH108866,CNG,64.3,152.3,2.37,3.04,-1.17,1.87,2.43,Yes,1
VH102869,CNG,2.66,418.15,157.2,157.1,1.78,158.88,125.68,No,0
VH103591,CNG,2.74,251.75,91.88,91.71,0.91,92.62,73.37,No,0
VH105515,CNG,40.54,421.73,10.4,8.78,2.87,11.65,7.02,No,0
VH104024,Diesel,42.38,358.91,8.47,10.82,0.72,11.54,8.66,No,0
VH105147,CNG,42.5,243.95,5.74,8.85,-5.32,3.53,7.08,Yes,1
VH107378,Petrol,43.13,878.04,20.36,17.18,3.52,20.7,13.74,No,0
VH106576,CNG,52.48,480.99,9.17,10.98,-6.86,4.12,8.78,Yes,1
VH102193,Petrol,15.76,468.12,29.7,30.79,-2.73,28.06,24.63,No,0
VH106724,Diesel,46.42,411.98,8.88,9.15,1.54,10.69,7.32,No,0
VH101064,Diesel,20.59,72.31,3.51,3.02,-1.64,1.38,2.42,Yes,1
VH102676,Petrol,60.45,688.8,11.39,12.04,-0.82,11.22,9.63,No,0
VH106188,Diesel,24.11,314.96,13.06,13.73,-5.02,8.71,10.98,Yes,1
VH103637,Petrol,37.65,491.51,13.05,15.27,-2.45,12.82,12.22,No,0
VH104045,Petrol,4.34,154.27,35.55,34.82,-3.49,31.33,27.86,No,0
VH100565,Diesel,3.92,248.59,63.42,67.21,-5.98,61.23,53.77,No,0
VH107847,Petrol,70.96,210.9,2.97,6.82,-2.63,4.19,5.46,Yes,1
VH108964,CNG,62.0,877.8,14.16,12.27,1.6,13.87,9.82,No,0
VH108694,Diesel,51.25,701.23,13.68,11.87,1.93,13.8,9.5,No,0
VH106893,Diesel,40.94,860.61,21.02,20.71,-3.91,16.8,16.57,No,0
VH106851,Diesel,71.37,48.61,0.68,1.39,-4.66,-3.27,1.11,Yes,1
VH105111,CNG,4.79,834.13,174.14,175.35,1.73,177.08,140.28,No,0
VH104983,Diesel,72.97,340.63,4.67,8.24,-7.2,1.04,6.59,Yes,1
VH109874,Petrol,62.39,76.58,1.23,0.99,-1.43,-0.44,0.79,Yes,1
VH109363,Diesel,68.81,227.28,3.3,7.83,-9.31,-1.48,6.26,Yes,1
VH109067,Petrol,27.32,352.72,12.91,9.71,5.67,15.38,7.77,No,0
VH106791,Petrol,2.44,139.18,57.04,58.57,1.62,60.19,46.86,No,0
VH109190,Diesel,34.76,578.35,16.64,16.95,1.82,18.77,13.56,No,0
VH107055,Petrol,41.77,225.92,5.41,6.35,0.58,6.93,5.08,No,0
VH101639,Diesel,37.08,826.2,22.28,21.66,-0.97,20.69,17.33,No,0
VH102832,Petrol,18.08,29.75,1.65,1.06,-0.73,0.33,0.85,Yes,1
VH103715,Diesel,67.93,719.02,10.58,10.63,-2.28,8.35,8.5,Yes,1
VH101609,CNG,26.05,532.75,20.45,21.81,-0.34,21.47,17.45,No,0
VH105752,CNG,45.51,306.34,6.73,7.73,-5.21,2.52,6.18,Yes,1
VH104997,CNG,75.84,317.62,4.19,5.04,-2.25,2.79,4.03,Yes,1
VH105541,Diesel,49.77,81.42,1.64,2.21,-1.03,1.18,1.77,Yes,1
VH101868,Petrol,47.09,229.45,4.87,6.8,-7.75,-0.95,5.44,Yes,1
VH108609,Diesel,35.0,442.61,12.65,12.93,-2.35,10.58,10.34,No,0
VH107351,CNG,68.68,919.12,13.38,16.52,-5.11,11.41,13.22,Yes,1
VH103851,Petrol,38.68,76.24,1.97,-1.02,-3.45,-4.47,-0.82,Yes,1
VH109473,Petrol,69.26,191.66,2.77,5.37,-4.66,0.71,4.3,Yes,1
VH102762,CNG,32.54,362.49,11.14,8.12,0.81,8.93,6.5,No,0
VH102157,CNG,38.02,622.78,16.38,15.87,-0.56,15.31,12.7,No,0
VH102309,CNG,4.43,296.76,66.99,66.74,-4.58,62.16,53.39,No,0
VH103253,CNG,50.57,474.14,9.38,11.76,-0.53,11.23,9.41,No,0
VH107999,Petrol,5.37,257.63,47.98,46.27,1.86,48.13,37.02,No,0
VH101499,CNG,62.88,888.71,14.13,14.21,-2.81,11.4,11.37,No,0
VH107995,CNG,75.34,101.93,1.35,3.87,-1.72,2.15,3.1,Yes,1
VH108383,CNG,35.65,918.29,25.76,24.36,1.13,25.49,19.49,No,0
VH108420,CNG,74.81,427.33,5.71,4.26,-1.74,2.52,3.41,Yes,1
VH108703,Petrol,40.95,295.44,7.21,7.76,-3.79,3.97,6.21,Yes,1
VH105210,Diesel,78.13,236.29,3.02,5.85,-4.04,1.81,4.68,Yes,1
VH108748,Petrol,58.95,932.39,15.82,14.18,-4.25,9.93,11.34,Yes,1
VH104179,CNG,2.45,552.43,225.48,229.21,-8.73,220.48,183.37,No,0
VH108348,Diesel,35.6,329.6,9.26,10.78,-2.17,8.61,8.62,Yes,1
VH107237,Petrol,72.06,913.73,12.68,13.61,-6.42,7.19,10.89,Yes,1
VH105242,CNG,39.09,938.98,24.02,25.58,-5.31,20.27,20.46,Yes,1
VH103216,CNG,45.9,621.31,13.54,18.09,-1.59,16.5,14.47,No,0
VH104650,CNG,24.41,311.21,12.75,11.86,-1.04,10.82,9.49,No,0
VH101223,CNG,30.6,526.71,17.21,15.23,0.59,15.82,12.18,No,0
VH104337,Diesel,78.13,645.94,8.27,9.26,-4.57,4.69,7.41,Yes,1
VH102839,CNG,69.79,720.98,10.33,13.07,-4.24,8.83,10.46,Yes,1
VH103013,CNG,19.26,750.83,38.98,41.32,1.89,43.21,33.06,No,0
VH106558,Petrol,11.54,854.95,74.09,72.32,4.45,76.77,57.86,No,0
VH104848,Diesel,48.11,29.68,0.62,2.44,-5.28,-2.84,1.95,Yes,1
VH101566,Petrol,56.37,533.43,9.46,8.95,0.17,9.12,7.16,No,0
VH103821,Diesel,79.44,292.99,3.69,3.92,7.04,10.96,3.14,No,0
VH101399,Petrol,68.84,951.95,13.83,12.38,-1.31,11.07,9.9,No,0
VH104784,Petrol,44.3,561.65,12.68,14.93,-3.45,11.48,11.94,Yes,1
VH102325,Petrol,17.12,808.15,47.21,43.01,1.69,44.7,34.41,No,0
VH106092,Petrol,5.12,216.05,42.2,41.03,2.51,43.54,32.82,No,0
VH105686,Petrol,37.56,518.82,13.81,15.72,-5.25,10.47,12.58,Yes,1
VH109290,CNG,61.91,801.57,12.95,11.82,2.32,14.14,9.46,No,0
VH106610,Diesel,72.48,706.18,9.74,14.15,-6.1,8.05,11.32,Yes,1
VH109723,CNG,21.59,416.6,19.3,15.35,7.56,22.91,12.28,No,0
VH102355,CNG,61.32,405.31,6.61,8.58,-2.95,5.63,6.86,Yes,1
VH103142,CNG,52.3,732.22,14.0,13.35,-0.09,13.26,10.68,No,0
VH102174,Petrol,9.55,23.98,2.51,5.0,-7.21,-2.21,4.0,Yes,1
VH106692,Diesel,62.23,298.92,4.8,6.97,-5.73,1.24,5.58,Yes,1
VH108687,CNG,78.74,485.61,6.17,5.72,-3.29,2.43,4.58,Yes,1
VH101361,Diesel,38.33,275.28,7.18,7.51,-0.58,6.93,6.01,No,0
VH108248,Petrol,47.3,910.49,19.25,17.29,2.63,19.92,13.83,No,0
VH101976,CNG,60.4,259.35,4.29,4.14,-5.16,-1.02,3.31,Yes,1
VH109528,Petrol,66.46,164.26,2.47,4.3,-1.15,3.15,3.44,Yes,1
VH109874,Petrol,62.39,76.58,1.23,0.99,-1.43,-0.44,0.79,Yes,1
VH103752,Petrol,21.61,309.03,14.3,18.55,-6.54,12.01,14.84,Yes,1
VH107689,CNG,35.32,483.52,13.69,16.3,-7.47,8.83,13.04,Yes,1
VH107682,Diesel,33.0,826.4,25.04,24.34,4.42,28.76,19.47,No,0
VH104470,Diesel,38.27,116.13,3.03,3.99,3.81,7.8,3.19,No,0
VH101619,Petrol,58.59,951.43,16.24,15.66,-4.1,11.56,12.53,Yes,1
VH106964,Diesel,44.75,810.68,18.12,20.3,-5.66,14.64,16.24,Yes,1
VH104352,CNG,70.36,95.49,1.36,2.81,-2.81,0.0,2.25,Yes,1
VH106354,CNG,64.34,270.88,4.21,3.51,-3.52,-0.01,2.81,Yes,1
VH107516,Petrol,38.51,360.7,9.37,12.11,-1.71,10.4,9.69,No,0
VH100249,CNG,39.06,286.1,7.32,8.3,3.19,11.49,6.64,No,0
VH106753,CNG,18.82,211.8,11.25,9.07,-3.82,5.25,7.26,Yes,1
VH103421,CNG,21.78,103.46,4.75,3.53,4.48,8.01,2.82,No,0
VH100964,CNG,39.74,674.2,16.97,16.3,-5.41,10.89,13.04,Yes,1
VH101960,Diesel,43.44,615.72,14.17,14.53,-0.53,14.0,11.62,No,0
VH103441,Petrol,18.13,170.79,9.42,11.33,0.04,11.37,9.06,No,0
VH106417,CNG,31.31,997.15,31.85,34.33,-2.98,31.35,27.46,No,0
VH107598,CNG,45.07,731.3,16.23,16.6,-0.02,16.58,13.28,No,0
VH105851,CNG,31.25,618.73,19.8,23.73,-2.38,21.35,18.98,No,0
VH101976,CNG,60.4,259.35,4.29,4.14,-5.16,-1.02,3.31,Yes,1
VH108045,CNG,52.29,336.86,6.44,9.76,-7.36,2.4,7.81,Yes,1
VH102971,Diesel,51.69,648.39,12.54,13.06,-4.17,8.89,10.45,Yes,1
VH107473,Petrol,27.76,610.98,22.01,23.25,-0.44,22.81,18.6,No,0
VH106564,Diesel,65.05,155.85,2.4,1.3,-1.22,0.08,1.04,Yes,1
VH102978,Petrol,59.07,449.96,7.62,7.54,-0.31,7.23,6.03,No,0
VH105997,Diesel,56.5,327.39,5.79,5.76,1.42,7.18,4.61,No,0
VH100488,Petrol,49.56,356.4,7.19,4.26,0.93,5.19,3.41,No,0
VH100245,Diesel,47.4,205.45,4.33,9.01,-3.92,5.09,7.21,Yes,1
VH103420,CNG,46.6,579.84,12.44,12.78,-1.29,11.49,10.22,No,0
VH109989,Petrol,68.67,921.85,13.42,13.74,-5.56,8.18,10.99,Yes,1
VH109269,CNG,25.75,206.21,8.01,11.88,-4.08,7.8,9.5,Yes,1
VH106495,Petrol,44.67,699.35,15.66,12.17,6.84,19.01,9.74,No,0
VH109612,Petrol,54.82,540.91,9.87,14.72,-4.02,10.7,11.78,Yes,1
VH107444,CNG,11.45,906.06,79.13,80.44,-1.79,78.65,64.35,No,0
VH100936,Diesel,55.41,383.5,6.92,8.1,1.34,9.44,6.48,No,0
VH105517,Diesel,44.45,912.85,20.54,21.13,-4.18,16.95,16.9,No,0
VH106300,Petrol,35.76,513.67,14.36,14.66,-3.09,11.57,11.73,Yes,1
VH107758,Diesel,18.64,26.85,1.44,2.34,-0.5,1.84,1.87,Yes,1
VH107567,CNG,6.64,46.54,7.01,6.3,-2.91,3.39,5.04,Yes,1
VH104135,Petrol,45.07,625.56,13.88,14.91,-6.34,8.57,11.93,Yes,1
VH106472,CNG,79.89,655.66,8.21,8.53,-3.39,5.14,6.82,Yes,1
VH101539,Petrol,49.34,817.47,16.57,14.51,0.13,14.64,11.61,No,0
VH107506,CNG,53.9,672.65,12.48,13.33,-5.9,7.43,10.66,Yes,1
VH102322,Diesel,39.62,621.16,15.68,14.72,-3.43,11.29,11.78,Yes,1
VH103750,CNG,49.56,69.6,1.4,3.27,-3.76,-0.49,2.62,Yes,1
VH106803,CNG,79.47,889.07,11.19,15.59,-8.5,7.09,12.47,Yes,1
VH105894,Petrol,49.75,260.61,5.24,8.48,-4.83,3.65,6.78,Yes,1
VH107320,Diesel,35.67,481.06,13.49,15.17,1.33,16.5,12.14,No,0
VH105054,Petrol,42.94,749.2,17.45,16.28,0.78,17.06,13.02,No,0
VH100220,CNG,25.39,868.52,34.21,36.96,-2.33,34.63,29.57,No,0
VH105550,Petrol,35.96,570.16,15.86,15.63,-3.44,12.19,12.5,Yes,1
VH104534,Petrol,34.63,69.1,2.0,-0.16,4.77,4.61,-0.13,No,0
VH108195,Petrol,68.3,240.5,3.52,1.68,-1.28,0.4,1.34,Yes,1
VH105488,Diesel,50.95,789.3,15.49,15.7,4.31,20.01,12.56,No,0
VH102422,Petrol,32.45,309.64,9.54,7.99,-3.4,4.59,6.39,Yes,1
VH105985,CNG,18.68,96.94,5.19,4.65,-1.04,3.61,3.72,Yes,1
VH109233,CNG,71.79,210.15,2.93,4.91,-0.55,4.36,3.93,No,0
VH101062,CNG,40.37,139.01,3.44,-1.62,0.79,-0.83,-1.3,No,0
VH104331,CNG,61.73,862.34,13.97,15.22,-8.6,6.62,12.18,Yes,1
VH102464,Petrol,31.13,475.43,15.27,11.25,1.08,12.33,9.0,No,0
VH107685,Diesel,73.87,903.41,12.23,12.64,5.28,17.92,10.11,No,0
VH105149,Petrol,32.53,886.31,27.25,29.11,-0.72,28.39,23.29,No,0
VH109800,Diesel,77.31,517.77,6.7,5.47,-1.36,4.11,4.38,Yes,1
VH104091,CNG,7.54,802.98,106.5,108.13,-5.75,102.38,86.5,No,0
VH108727,CNG,65.0,92.55,1.42,-0.34,2.16,1.82,-0.27,No,0
VH105620,CNG,29.9,508.63,17.01,17.07,1.23,18.3,13.66,No,0
VH104854,Diesel,69.32,287.85,4.15,4.05,-0.85,3.2,3.24,Yes,1
VH102530,Diesel,8.6,650.3,75.62,80.32,-8.71,71.61,64.26,No,0
VH104135,Petrol,45.07,625.56,13.88,14.91,-6.34,8.57,11.93,Yes,1
VH102570,Diesel,30.64,928.64,30.31,27.91,0.68,28.59,22.33,No,0
VH107294,Diesel,22.0,133.01,6.05,5.47,-3.12,2.35,4.38,Yes,1
VH107241,CNG,6.13,291.03,47.48,49.93,-2.65,47.28,39.94,No,0
VH109820,CNG,28.15,366.55,13.02,11.9,-2.83,9.07,9.52,Yes,1
VH105541,Diesel,49.77,81.42,1.64,2.21,-1.03,1.18,1.77,Yes,1
VH107590,Diesel,70.75,507.06,7.17,7.01,-0.61,6.4,5.61,No,0
VH100679,Diesel,15.72,334.25,21.26,23.67,-0.04,23.63,18.94,No,0
VH100259,CNG,70.46,648.9,9.21,9.84,-2.0,7.84,7.87,Yes,1
VH100965,Petrol,72.01,374.26,5.2,8.4,-3.77,4.63,6.72,Yes,1
VH105567,Diesel,35.86,352.85,9.84,13.24,-3.28,9.96,10.59,Yes,1
VH106078,Petrol,12.24,79.88,6.53,10.43,-4.39,6.04,8.34,Yes,1
VH108250,Petrol,58.85,968.31,16.45,16.66,-1.17,15.49,13.33,No,0
VH101731,CNG,19.44,71.54,3.68,5.92,-1.63,4.29,4.74,Yes,1
VH106116,Petrol,74.4,434.45,5.84,5.5,-4.88,0.62,4.4,Yes,1
VH109312,CNG,53.0,448.34,8.46,7.21,-1.83,5.38,5.77,Yes,1
VH107323,Petrol,47.81,643.72,13.46,12.69,-3.13,9.56,10.15,Yes,1
VH106821,Petrol,53.22,799.47,15.02,18.26,-1.45,16.81,14.61,No,0
VH108703,Petrol,40.95,295.44,7.21,7.76,-3.79,3.97,6.21,Yes,1
VH105520,Petrol,43.67,304.4,6.97,6.43,-3.7,2.73,5.14,Yes,1
VH109108,CNG,65.72,21.67,0.33,-2.09,3.9,1.81,-1.67,No,0
VH104793,CNG,22.63,79.19,3.5,3.96,-5.25,-1.29,3.17,Yes,1
VH102184,Petrol,19.79,237.87,12.02,15.05,-5.25,9.8,12.04,Yes,1
VH104094,Diesel,42.03,585.59,13.93,11.98,-0.47,11.51,9.58,No,0
VH109582,CNG,38.08,404.64,10.63,11.8,-0.19,11.61,9.44,No,0
VH102951,CNG,6.93,540.84,78.04,76.01,-1.34,74.67,60.81,No,0
VH107418,Diesel,62.92,576.14,9.16,9.31,-1.96,7.35,7.45,Yes,1
VH103112,Diesel,77.95,65.59,0.84,5.25,-8.97,-3.72,4.2,Yes,1
VH100600,Petrol,22.92,354.48,15.47,17.54,1.41,18.95,14.03,No,0
VH105949,Petrol,79.97,303.14,3.79,6.29,-8.53,-2.24,5.03,Yes,1
VH102234,Petrol,28.41,775.36,27.29,28.19,0.35,28.54,22.55,No,0
VH104077,CNG,61.54,125.71,2.04,-0.31,-0.92,-1.23,-0.25,Yes,1
VH106961,Diesel,68.08,440.02,6.46,7.95,-5.16,2.79,6.36,Yes,1
VH106219,CNG,36.42,874.24,24.0,22.57,7.93,30.5,18.06,No,0
VH100585,CNG,6.3,303.07,48.11,46.77,-0.36,46.41,37.42,No,0
VH108576,Petrol,26.55,268.69,10.12,9.72,-2.62,7.1,7.78,Yes,1
VH105086,Diesel,57.86,224.71,3.88,3.05,5.42,8.47,2.44,No,0
VH101289,Petrol,37.27,36.95,0.99,3.37,-3.84,-0.47,2.7,Yes,1
VH106985,CNG,47.96,922.2,19.23,19.09,5.55,24.64,15.27,No,0
VH106344,Diesel,30.32,316.41,10.44,8.1,-4.24,3.86,6.48,Yes,1
VH103926,CNG,48.3,744.69,15.42,12.76,0.42,13.18,10.21,No,0
VH102410,CNG,35.09,258.95,7.38,8.43,-4.61,3.82,6.74,Yes,1
VH101573,Diesel,70.74,749.6,10.6,11.92,-3.67,8.25,9.54,Yes,1
VH107171,CNG,70.59,499.49,7.08,5.37,0.68,6.05,4.3,No,0
VH106060,Diesel,60.89,449.34,7.38,6.15,1.69,7.84,4.92,No,0
VH100317,Petrol,76.79,248.48,3.24,7.57,-5.12,2.45,6.06,Yes,1
VH103236,Petrol,56.81,313.7,5.52,4.44,-3.79,0.65,3.55,Yes,1
VH107182,Petrol,44.9,353.58,7.87,6.53,-1.14,5.39,5.22,No,0
VH103602,Petrol,69.18,120.36,1.74,1.4,-2.64,-1.24,1.12,Yes,1
VH100911,Petrol,74.27,760.6,10.24,10.95,-6.04,4.91,8.76,Yes,1
VH105033,Diesel,71.82,397.95,5.54,5.25,-1.52,3.73,4.2,Yes,1
VH102761,Petrol,8.84,817.15,92.44,89.78,2.27,92.05,71.82,No,0
VH105353,Petrol,66.05,609.77,9.23,8.69,-3.56,5.13,6.95,Yes,1
VH100105,Diesel,10.32,885.15,85.77,85.2,-0.19,85.01,68.16,No,0
VH102075,CNG,16.24,251.92,15.51,14.45,-1.75,12.7,11.56,No,0
VH109838,CNG,15.64,580.97,37.15,34.04,2.78,36.82,27.23,No,0
VH108809,Diesel,11.61,237.02,20.42,19.88,0.23,20.11,15.9,No,0
VH103953,CNG,46.06,697.42,15.14,16.62,-1.67,14.95,13.3,No,0
VH103558,Diesel,62.22,688.05,11.06,9.29,4.66,13.95,7.43,No,0
VH102573,Petrol,60.21,126.7,2.1,1.83,2.65,4.48,1.46,No,0
VH109705,Petrol,41.47,433.35,10.45,9.05,-3.78,5.27,7.24,Yes,1
VH100263,Petrol,6.26,476.68,76.15,74.23,-0.74,73.49,59.38,No,0
VH100837,Petrol,34.05,505.56,14.85,11.55,2.35,13.9,9.24,No,0
VH102482,Petrol,36.28,706.03,19.46,16.99,-6.19,10.8,13.59,Yes,1
VH109467,CNG,72.66,100.16,1.38,1.19,-2.83,-1.64,0.95,Yes,1
VH105297,CNG,30.01,548.57,18.28,22.43,-6.6,15.83,17.94,Yes,1
VH102965,CNG,4.42,800.84,181.19,182.2,-3.18,179.02,145.76,No,0
VH104392,Diesel,20.36,144.0,7.07,8.38,-3.25,5.13,6.7,Yes,1
VH103626,Diesel,23.61,128.39,5.44,6.43,-2.56,3.87,5.14,Yes,1
VH102744,Petrol,38.14,367.53,9.64,10.48,-2.3,8.18,8.38,Yes,1
VH104230,CNG,39.12,374.54,9.57,9.93,-4.27,5.66,7.94,Yes,1
VH109155,CNG,66.93,345.51,5.16,7.61,-3.98,3.63,6.09,Yes,1
VH105010,Petrol,71.11,426.19,5.99,8.05,-2.88,5.17,6.44,Yes,1
VH108338,CNG,32.63,552.4,16.93,19.88,-3.77,16.11,15.9,No,0
VH104606,CNG,65.48,898.44,13.72,14.6,5.33,19.93,11.68,No,0
VH102730,CNG,43.14,490.57,11.37,14.9,-6.19,8.71,11.92,Yes,1
VH107093,Diesel,68.23,283.96,4.16,2.46,5.07,7.53,1.97,No,0
VH102225,Petrol,77.82,153.72,1.98,1.32,1.04,2.36,1.06,No,0
VH108448,CNG,66.85,821.73,12.29,13.82,-4.62,9.2,11.06,Yes,1
VH103337,Diesel,39.94,223.93,5.61,5.82,-4.57,1.25,4.66,Yes,1
VH100269,CNG,25.78,98.32,3.81,2.48,-3.33,-0.85,1.98,Yes,1
VH103438,CNG,51.98,463.7,8.92,13.32,-4.74,8.58,10.66,Yes,1
VH108902,CNG,50.25,135.57,2.7,1.13,-0.49,0.64,0.9,Yes,1
VH103085,Petrol,53.54,461.59,8.62,9.15,-2.51,6.64,7.32,Yes,1
VH106936,Petrol,63.79,499.83,7.84,13.09,-6.74,6.35,10.47,Yes,1
VH106565,Petrol,22.55,625.09,27.72,27.15,1.3,28.45,21.72,No,0
VH109704,Diesel,73.31,668.92,9.12,9.39,-3.71,5.68,7.51,Yes,1
VH107037,CNG,68.39,178.29,2.61,0.61,3.19,3.8,0.49,No,0
VH103352,Petrol,68.49,776.78,11.34,13.36,-5.55,7.81,10.69,Yes,1
VH108211,Petrol,15.28,272.65,17.84,15.81,1.81,17.62,12.65,No,0
VH104861,Diesel,42.68,934.89,21.9,21.8,2.44,24.24,17.44,No,0
VH102318,CNG,36.53,899.82,24.63,23.03,-2.17,20.86,18.42,No,0
VH105150,Petrol,71.32,96.34,1.35,1.81,-1.11,0.7,1.45,Yes,1
VH105195,CNG,74.48,809.83,10.87,11.01,1.43,12.44,8.81,No,0
VH101610,Petrol,69.82,359.26,5.15,8.34,-3.34,5.0,6.67,Yes,1
VH106197,CNG,27.51,762.4,27.71,25.0,3.08,28.08,20.0,No,0
VH109241,Diesel,71.3,478.93,6.72,8.63,-2.15,6.48,6.9,Yes,1
VH109579,Diesel,19.13,61.04,3.19,5.32,-2.33,2.99,4.26,Yes,1
VH105126,Diesel,40.46,701.4,17.34,14.34,5.16,19.5,11.47,No,0
VH105031,CNG,78.82,130.25,1.65,3.15,1.3,4.45,2.52,No,0
VH100121,Petrol,74.12,54.96,0.74,0.88,-1.03,-0.15,0.7,Yes,1
VH100711,Diesel,77.53,944.3,12.18,11.13,-2.59,8.54,8.9,Yes,1
VH108708,Diesel,78.22,104.01,1.33,1.64,-2.56,-0.92,1.31,Yes,1
VH109737,Diesel,71.27,530.67,7.45,9.76,-2.55,7.21,7.81,Yes,1
VH107297,Diesel,48.74,716.64,14.7,12.62,6.17,18.79,10.1,No,0
VH101106,Petrol,40.46,482.57,11.93,10.6,-0.77,9.83,8.48,No,0
VH105543,Diesel,61.85,42.17,0.68,1.02,-9.58,-8.56,0.82,Yes,1
VH103485,Petrol,61.73,472.82,7.66,6.83,-0.25,6.58,5.46,No,0
VH100605,CNG,48.62,225.85,4.65,8.79,-0.29,8.5,7.03,No,0
VH107767,Diesel,74.95,30.83,0.41,1.18,-4.39,-3.21,0.94,Yes,1
VH102728,CNG,74.83,550.6,7.36,7.09,2.45,9.54,5.67,No,0
VH100881,Diesel,50.89,512.79,10.08,10.02,-3.78,6.24,8.02,Yes,1
VH109902,Petrol,8.0,100.18,12.52,5.66,7.46,13.12,4.53,No,0
VH102940,Petrol,30.35,651.54,21.47,22.26,-4.81,17.45,17.81,Yes,1
VH103177,Petrol,58.98,389.74,6.61,6.5,-2.05,4.45,5.2,Yes,1
VH109893,Diesel,63.68,603.04,9.47,11.41,-2.83,8.58,9.13,Yes,1
VH109371,Petrol,57.11,392.34,6.87,7.24,-1.14,6.1,5.79,No,0
VH103761,Diesel,54.37,257.03,4.73,4.53,-7.44,-2.91,3.62,Yes,1
VH105456,Diesel,21.64,164.18,7.59,8.04,-4.07,3.97,6.43,Yes,1
VH109845,CNG,63.36,366.07,5.78,6.23,-2.49,3.74,4.98,Yes,1
VH100136,Petrol,49.05,46.94,0.96,0.73,0.96,1.69,0.58,No,0
VH105196,Diesel,57.96,542.95,9.37,14.19,-4.31,9.88,11.35,Yes,1
VH109614,CNG,43.8,646.98,14.77,17.92,-7.61,10.31,14.34,Yes,1
VH107202,Diesel,12.18,143.45,11.78,13.16,-2.81,10.35,10.53,Yes,1
VH101891,Diesel,72.26,532.37,7.37,12.15,-8.78,3.37,9.72,Yes,1
VH103442,Petrol,53.01,976.89,18.43,17.97,3.03,21.0,14.38,No,0
VH104310,Petrol,22.66,828.44,36.56,39.41,-7.2,32.21,31.53,No,0
VH102175,CNG,39.13,725.44,18.54,18.04,3.8,21.84,14.43,No,0
VH108110,Diesel,19.39,139.86,7.21,5.73,-3.29,2.44,4.58,Yes,1
VH100896,Diesel,73.36,686.66,9.36,11.85,-4.21,7.64,9.48,Yes,1
VH102182,CNG,62.85,472.3,7.51,5.63,0.12,5.75,4.5,No,0
VH109692,Petrol,64.96,297.58,4.58,5.54,-8.98,-3.44,4.43,Yes,1
VH108251,Petrol,36.43,115.14,3.16,3.0,-5.55,-2.55,2.4,Yes,1
VH104410,Diesel,14.28,577.0,40.41,38.0,2.75,40.75,30.4,No,0
VH104373,Petrol,70.14,727.7,10.37,9.07,2.67,11.74,7.26,No,0
VH105409,CNG,14.01,428.69,30.6,30.09,-2.19,27.9,24.07,No,0
VH104703,Petrol,64.4,626.77,9.73,7.89,1.93,9.82,6.31,No,0
